generation,best_fitness,mean_fitness,neuron_count,synapse_count
1602,-0.56691,0,14,35
1603,-0.56691,0,14,35
1604,-0.56691,0,14,35
1605,-0.56691,0,14,35
1606,-0.56691,0,14,35
1607,-0.56691,0,14,35
1608,-0.56691,0,14,35
1609,-0.56691,0,14,35
1610,-0.56691,0,14,35
1611,-0.56691,0,14,35
1612,-0.56691,0,14,35
1613,-0.56691,0,14,35
1614,-0.56691,0,14,35
1615,-0.56691,0,14,35
1616,-0.56691,0,14,35
1617,-0.56691,0,14,35
1618,-0.56691,0,14,35
1619,-0.56691,0,14,35
1620,-0.56691,0,14,35
1621,-0.56691,0,14,35
1622,-0.56691,0,14,35
1623,-0.56691,0,14,35
1624,-0.56691,0,14,35
1625,-0.56691,0,14,35
1626,-0.56691,0,14,35
1627,-0.56691,0,14,35
1628,-0.56691,0,14,35
1629,-0.56691,0,14,35
1630,-0.56691,0,14,35
1631,-0.56691,0,14,35
1632,-0.56691,0,14,35
1633,-0.56691,0,14,35
1634,-0.56691,0,14,35
1635,-0.56691,0,14,35
1636,-0.56691,0,14,35
1637,-0.56691,0,14,35
1638,-0.56691,0,14,35
1639,-0.56691,0,14,35
1640,-0.56691,0,14,35
1641,-0.56691,0,14,35
1642,-0.56691,0,14,35
1643,-0.56691,0,14,35
1644,-0.56691,0,14,35
1645,-0.56691,0,14,35
1646,-0.56691,0,14,35
1647,-0.56691,0,14,35
1648,-0.56691,0,14,35
1649,-0.56691,0,14,35
1650,-0.56691,0,14,35
1651,-0.56691,0,14,35
1652,-0.56691,0,14,35
1653,-0.56691,0,14,35
1654,-0.56691,0,14,35
1655,-0.56691,0,14,35
1656,-0.56691,0,14,35
1657,-0.56691,0,14,35
1658,-0.56691,0,14,35
1659,-0.56691,0,14,35
1660,-0.56691,0,14,35
1661,-0.56691,0,14,35
1662,-0.56691,0,14,35
1663,-0.56691,0,14,35
1664,-0.56691,0,14,35
1665,-0.56691,0,14,35
1666,-0.56691,0,14,35
1667,-0.566909,0,14,35
1668,-0.566907,0,14,35
1669,-0.566905,0,14,35
1670,-0.566899,0,14,35
1671,-0.566787,0,14,35
1672,-0.566712,0,14,35
1673,-0.566471,0,14,35
1674,-0.566213,0,14,35
1675,-0.566084,0,14,35
1676,-0.566082,0,14,35
1677,-0.56584,0,14,35
1678,-0.565652,0,14,35
1679,-0.565652,0,14,35
1680,-0.565652,0,14,35
1681,-0.565652,0,14,35
1682,-0.565652,0,14,35
1683,-0.565652,0,14,35
1684,-0.565507,0,14,35
1685,-0.565356,0,14,35
1686,-0.565285,0,14,35
1687,-0.565173,0,14,35
1688,-0.56514,0,14,35
1689,-0.565058,0,14,35
1690,-0.564927,0,14,35
1691,-0.564927,0,14,35
1692,-0.564927,0,14,35
1693,-0.564915,0,14,35
1694,-0.564899,0,14,35
1695,-0.564884,0,14,35
1696,-0.56488,0,14,35
1697,-0.564875,0,14,35
1698,-0.564777,0,14,35
1699,-0.564568,0,14,35
1700,-0.564491,0,14,35
1701,-0.564491,0,14,35
1702,-0.564491,0,14,35
1703,-0.564491,0,14,35
1704,-0.564491,0,14,35
1705,-0.564491,0,14,35
1706,-0.564491,0,14,35
1707,-0.564491,0,14,35
1708,-0.564491,0,14,35
1709,-0.564491,0,14,35
1710,-0.564491,0,14,35
1711,-0.564491,0,14,35
1712,-0.564491,0,14,35
1713,-0.564491,0,14,35
1714,-0.564491,0,14,35
1715,-0.564491,0,14,35
1716,-0.564485,0,14,35
1717,-0.564485,0,14,35
1718,-0.564485,0,14,35
1719,-0.564485,0,14,35
1720,-0.564485,0,14,35
1721,-0.564485,0,14,35
1722,-0.564485,0,14,35
1723,-0.564485,0,14,35
1724,-0.564485,0,14,35
1725,-0.564485,0,14,35
1726,-0.564485,0,14,35
1727,-0.564369,0,14,35
1728,-0.564196,0,14,35
1729,-0.564031,0,14,35
1730,-0.563975,0,14,35
1731,-0.563975,0,14,35
1732,-0.563854,0,14,35
1733,-0.563796,0,14,35
1734,-0.563796,0,14,35
1735,-0.563796,0,14,35
1736,-0.563796,0,14,35
1737,-0.563796,0,14,35
1738,-0.563796,0,14,35
1739,-0.563795,0,14,35
1740,-0.563643,0,14,35
1741,-0.563557,0,14,35
1742,-0.563557,0,14,35
1743,-0.563556,0,14,35
1744,-0.563556,0,14,35
1745,-0.563556,0,14,35
1746,-0.563556,0,14,35
1747,-0.563556,0,14,35
1748,-0.563556,0,14,35
1749,-0.563556,0,14,35
1750,-0.563556,0,14,35
1751,-0.563556,0,14,35
1752,-0.563556,0,14,35
1753,-0.563556,0,14,35
1754,-0.563556,0,14,35
1755,-0.563529,0,14,35
1756,-0.563476,0,14,35
1757,-0.563446,0,14,35
1758,-0.563422,0,14,35
1759,-0.563419,0,14,35
1760,-0.563418,0,14,35
1761,-0.563401,0,14,35
1762,-0.563401,0,14,35
1763,-0.5634,0,14,35
1764,-0.563377,0,14,35
1765,-0.563338,0,14,35
1766,-0.563307,0,14,35
1767,-0.563296,0,14,35
1768,-0.563296,0,14,35
1769,-0.563296,0,14,35
1770,-0.563296,0,14,35
1771,-0.563222,0,14,35
1772,-0.563176,0,14,35
1773,-0.563174,0,14,35
1774,-0.563163,0,14,35
1775,-0.563163,0,14,35
1776,-0.563125,0,14,35
1777,-0.563125,0,14,35
1778,-0.563125,0,14,35
1779,-0.56302,0,14,35
1780,-0.56302,0,14,35
1781,-0.56302,0,14,35
1782,-0.56302,0,14,35
1783,-0.56302,0,14,35
1784,-0.56302,0,14,35
1785,-0.56302,0,14,35
1786,-0.563015,0,14,35
1787,-0.563009,0,14,35
1788,-0.563001,0,14,35
1789,-0.562996,0,14,35
1790,-0.562987,0,14,35
1791,-0.562974,0,14,35
1792,-0.56296,0,14,35
1793,-0.562943,0,14,35
1794,-0.562943,0,14,35
1795,-0.562943,0,14,35
1796,-0.562943,0,14,36
1797,-0.562943,0,14,36
1798,-0.562943,0,14,36
1799,-0.562943,0,14,36
1800,-0.562943,0,14,36
1801,-0.562943,0,14,36
1802,-0.562943,0,14,36
1803,-0.562943,0,14,36
1804,-0.562943,0,14,36
1805,-0.562943,0,14,36
1806,-0.562943,0,14,36
1807,-0.562943,0,14,36
1808,-0.562943,0,14,36
1809,-0.562943,0,14,36
1810,-0.562922,0,14,36
1811,-0.562878,0,14,36
1812,-0.562865,0,14,36
1813,-0.562865,0,14,36
1814,-0.562865,0,14,36
1815,-0.562865,0,14,36
1816,-0.562865,0,14,36
1817,-0.562865,0,14,36
1818,-0.562865,0,14,36
1819,-0.562865,0,14,36
1820,-0.562865,0,14,36
1821,-0.562865,0,14,36
1822,-0.562865,0,14,36
1823,-0.562865,0,14,36
1824,-0.562865,0,14,36
1825,-0.562865,0,14,36
1826,-0.562865,0,14,36
1827,-0.562865,0,14,36
1828,-0.562865,0,14,36
1829,-0.562865,0,14,36
1830,-0.562865,0,14,36
1831,-0.562865,0,14,36
1832,-0.562865,0,14,36
1833,-0.562865,0,14,36
1834,-0.56286,0,14,36
1835,-0.56286,0,14,36
1836,-0.56286,0,14,36
1837,-0.56286,0,14,36
1838,-0.56286,0,14,36
1839,-0.56286,0,14,36
1840,-0.56286,0,14,36
1841,-0.56286,0,14,36
1842,-0.56286,0,14,36
1843,-0.56286,0,14,36
1844,-0.56286,0,14,36
1845,-0.56286,0,14,36
1846,-0.562148,0,14,36
1847,-0.562148,0,14,36
1848,-0.562028,0,14,36
1849,-0.56193,0,14,36
1850,-0.561885,0,14,36
1851,-0.561885,0,14,36
1852,-0.561827,0,14,36
1853,-0.561743,0,14,36
1854,-0.561726,0,14,36
1855,-0.561703,0,14,36
1856,-0.561653,0,14,36
1857,-0.561591,0,14,36
1858,-0.561483,0,14,36
1859,-0.561483,0,14,36
1860,-0.561483,0,14,36
1861,-0.561483,0,14,36
1862,-0.561483,0,14,36
1863,-0.56146,0,14,36
1864,-0.561453,0,14,36
1865,-0.561178,0,14,36
1866,-0.560689,0,14,36
1867,-0.560256,0,14,36
1868,-0.559996,0,14,36
1869,-0.559996,0,14,36
1870,-0.559922,0,14,36
1871,-0.559922,0,14,37
1872,-0.559913,0,14,37
1873,-0.559913,0,14,37
1874,-0.559913,0,14,37
1875,-0.559913,0,14,37
1876,-0.559913,0,14,37
1877,-0.559913,0,14,37
1878,-0.559913,0,14,37
1879,-0.559913,0,14,37
1880,-0.559913,0,14,37
1881,-0.559913,0,14,37
1882,-0.559913,0,14,37
