generation,best_fitness,mean_fitness,neuron_count,synapse_count
2728,0.996752,0,14,41
2729,0.996752,0,14,41
2730,0.996752,0,14,41
2731,0.996752,0,14,41
2732,0.996752,0,14,41
2733,0.996752,0,14,41
2734,0.996753,0,14,41
2735,0.996753,0,14,41
2736,0.996753,0,14,41
2737,0.996753,0,14,41
2738,0.996754,0,14,41
2739,0.996754,0,14,41
2740,0.996755,0,14,41
2741,0.996755,0,14,41
2742,0.996755,0,14,41
2743,0.996755,0,14,41
2744,0.996755,0,14,41
2745,0.996755,0,14,41
2746,0.996755,0,14,41
2747,0.996756,0,14,41
2748,0.996756,0,14,41
2749,0.996756,0,14,41
2750,0.996756,0,14,41
2751,0.996756,0,14,41
2752,0.996756,0,14,41
2753,0.996756,0,14,41
2754,0.996756,0,14,41
2755,0.996756,0,14,41
2756,0.996756,0,14,41
2757,0.996756,0,14,41
2758,0.996756,0,14,41
2759,0.996757,0,14,41
2760,0.996757,0,14,41
2761,0.996757,0,14,41
2762,0.996758,0,14,41
2763,0.996759,0,14,41
2764,0.996763,0,14,41
2765,0.996764,0,14,41
2766,0.996764,0,14,41
2767,0.996764,0,14,41
2768,0.996764,0,14,41
2769,0.996764,0,14,41
2770,0.996764,0,14,41
2771,0.996764,0,14,41
2772,0.996764,0,14,41
2773,0.996764,0,15,43
2774,0.996764,0,15,43
2775,0.996764,0,15,43
2776,0.996764,0,15,43
2777,0.996769,0,15,43
2778,0.996773,0,15,43
2779,0.996773,0,15,43
2780,0.996773,0,15,43
2781,0.996774,0,15,43
2782,0.996774,0,15,43
2783,0.996774,0,15,43
2784,0.996774,0,15,43
2785,0.996774,0,15,43
2786,0.996774,0,15,43
2787,0.996774,0,15,43
2788,0.996774,0,15,43
2789,0.996774,0,15,43
2790,0.996774,0,15,43
2791,0.996775,0,15,43
2792,0.996775,0,15,43
2793,0.996777,0,15,43
2794,0.996778,0,15,43
2795,0.996778,0,15,43
2796,0.996778,0,15,43
2797,0.996778,0,15,43
2798,0.996778,0,15,43
2799,0.996778,0,15,43
2800,0.996778,0,15,43
2801,0.996778,0,16,45
2802,0.996778,0,16,45
2803,0.996778,0,16,45
2804,0.996779,0,16,45
2805,0.996779,0,16,45
2806,0.996779,0,16,45
2807,0.996779,0,16,45
2808,0.99678,0,16,45
2809,0.99678,0,16,45
2810,0.99678,0,16,45
2811,0.99678,0,16,45
2812,0.99678,0,16,45
2813,0.99678,0,16,45
2814,0.99678,0,16,45
2815,0.99678,0,16,45
2816,0.99678,0,16,45
2817,0.996781,0,16,45
2818,0.996781,0,16,45
2819,0.996781,0,16,45
2820,0.996781,0,16,45
2821,0.996781,0,16,45
2822,0.996781,0,16,45
2823,0.996781,0,16,45
2824,0.996781,0,16,45
2825,0.996781,0,16,45
2826,0.996781,0,16,45
2827,0.996781,0,16,45
2828,0.996781,0,16,45
2829,0.996781,0,16,45
2830,0.996783,0,16,45
2831,0.996783,0,16,45
2832,0.996785,0,16,45
2833,0.996785,0,16,45
2834,0.996785,0,16,45
2835,0.996785,0,16,45
2836,0.996785,0,16,45
2837,0.996785,0,16,45
2838,0.996785,0,16,45
2839,0.996785,0,16,45
2840,0.996785,0,16,45
2841,0.996785,0,16,45
2842,0.996785,0,16,45
2843,0.996785,0,16,45
2844,0.996785,0,16,45
2845,0.996785,0,16,45
2846,0.996786,0,16,45
2847,0.996786,0,16,45
2848,0.996786,0,16,45
2849,0.996786,0,16,45
2850,0.996786,0,16,45
2851,0.996786,0,16,45
2852,0.996787,0,16,45
2853,0.996787,0,16,45
2854,0.996788,0,16,45
2855,0.996788,0,16,45
2856,0.996788,0,16,45
2857,0.99679,0,16,43
2858,0.99679,0,16,43
2859,0.996792,0,16,43
2860,0.996792,0,16,43
2861,0.996792,0,16,43
2862,0.996792,0,16,43
2863,0.996792,0,16,43
2864,0.996792,0,16,43
2865,0.996792,0,16,43
2866,0.996792,0,16,43
2867,0.996792,0,16,43
2868,0.996792,0,16,43
2869,0.996792,0,16,43
2870,0.996792,0,16,43
2871,0.996792,0,16,43
2872,0.996792,0,16,43
2873,0.996792,0,16,43
2874,0.996792,0,16,43
2875,0.996792,0,16,43
2876,0.996792,0,16,43
2877,0.996792,0,16,43
2878,0.996792,0,16,43
2879,0.996792,0,16,43
2880,0.996792,0,16,43
2881,0.996792,0,16,43
2882,0.996792,0,16,43
2883,0.996792,0,16,43
2884,0.996792,0,16,43
2885,0.996792,0,16,43
2886,0.996793,0,16,43
2887,0.996794,0,16,43
2888,0.996794,0,16,43
2889,0.996797,0,16,43
2890,0.996802,0,16,43
2891,0.996802,0,16,43
2892,0.996802,0,16,43
2893,0.996802,0,16,43
2894,0.996802,0,16,43
2895,0.996802,0,16,43
2896,0.996802,0,16,43
2897,0.996802,0,16,43
2898,0.996802,0,16,43
2899,0.996802,0,16,43
2900,0.996802,0,16,43
2901,0.996802,0,16,43
2902,0.996802,0,16,43
2903,0.996802,0,16,43
2904,0.996802,0,16,43
2905,0.996802,0,16,43
2906,0.996802,0,16,43
2907,0.996802,0,16,43
2908,0.996802,0,16,43
2909,0.996802,0,16,43
2910,0.996802,0,16,43
2911,0.996802,0,16,43
2912,0.996802,0,16,43
2913,0.996802,0,16,43
2914,0.996802,0,16,43
2915,0.996802,0,16,43
2916,0.996802,0,16,43
2917,0.996802,0,16,43
2918,0.996802,0,16,43
2919,0.996803,0,16,43
2920,0.996803,0,16,43
2921,0.996803,0,16,43
2922,0.996803,0,16,43
2923,0.996803,0,16,43
2924,0.996804,0,16,43
2925,0.996804,0,16,43
2926,0.996804,0,16,43
2927,0.996804,0,16,43
2928,0.996804,0,16,43
2929,0.996804,0,16,43
2930,0.996804,0,16,43
2931,0.996804,0,16,43
2932,0.996804,0,16,43
2933,0.996804,0,16,43
2934,0.996804,0,16,43
2935,0.996804,0,16,43
2936,0.996804,0,16,43
2937,0.996804,0,16,43
2938,0.996804,0,16,43
2939,0.996805,0,16,43
2940,0.996805,0,16,43
2941,0.996806,0,16,43
2942,0.996807,0,16,43
2943,0.996807,0,16,43
2944,0.996807,0,16,43
2945,0.996807,0,16,43
2946,0.996807,0,16,43
2947,0.996808,0,16,43
2948,0.996808,0,16,43
2949,0.996808,0,16,43
2950,0.996808,0,16,43
2951,0.996808,0,16,43
2952,0.996808,0,16,43
2953,0.996808,0,16,43
2954,0.996808,0,16,43
2955,0.996808,0,16,43
2956,0.996808,0,16,43
2957,0.996808,0,16,43
2958,0.996808,0,16,43
2959,0.996808,0,16,43
2960,0.996808,0,16,43
2961,0.996808,0,16,43
2962,0.996808,0,16,43
2963,0.996808,0,16,43
2964,0.996808,0,16,43
2965,0.996808,0,16,43
2966,0.996808,0,16,43
2967,0.996808,0,16,43
2968,0.996808,0,16,43
2969,0.996808,0,15,42
2970,0.996808,0,15,42
2971,0.996808,0,15,42
2972,0.996808,0,15,42
2973,0.996808,0,15,42
2974,0.996808,0,15,42
2975,0.996808,0,15,42
2976,0.996808,0,15,42
2977,0.996808,0,15,42
2978,0.996808,0,15,42
2979,0.996809,0,15,42
2980,0.996809,0,15,42
2981,0.996809,0,15,42
2982,0.99681,0,15,42
2983,0.996811,0,15,42
2984,0.996811,0,15,42
2985,0.996811,0,15,42
2986,0.996811,0,15,42
2987,0.996811,0,15,42
2988,0.996811,0,15,42
2989,0.996813,0,15,42
2990,0.996813,0,15,42
2991,0.996813,0,15,42
2992,0.996813,0,15,42
2993,0.996813,0,15,42
2994,0.996813,0,15,42
2995,0.996813,0,15,42
2996,0.996813,0,15,42
2997,0.996813,0,15,42
2998,0.996814,0,15,42
2999,0.996814,0,15,42
3000,0.996814,0,15,42
3001,0.996814,0,15,42
3002,0.996814,0,15,42
3003,0.996814,0,15,42
3004,0.996814,0,15,42
3005,0.996814,0,15,42
3006,0.996814,0,15,42
3007,0.996814,0,15,42
3008,0.996814,0,15,42
3009,0.996814,0,15,42
3010,0.996815,0,15,42
3011,0.996815,0,15,42
3012,0.996815,0,15,42
3013,0.996815,0,15,42
3014,0.996815,0,15,42
3015,0.996815,0,15,42
